t_sec,shoulder_joint,upperArm_joint,foreArm_joint,wrist1_joint,wrist2_joint,wrist3_joint,hand_gesture_id,hand_rog,hand_pose_name
6.207286,-0.119450223,-1.110443540,1.889322699,-2.518563190,2.215199111,1.813048392,5,4,two_grasp_b
6.231528,-0.120950496,-1.112197964,1.886362522,-2.520821381,2.218357838,1.819374788,5,4,two_grasp_b
6.255770,-0.122450768,-1.113952388,1.883402345,-2.523079572,2.221516565,1.825701184,5,4,two_grasp_b
6.280013,-0.123951041,-1.115706812,1.880442169,-2.525337763,2.224675292,1.832027580,5,4,two_grasp_b
6.304255,-0.125702077,-1.116546236,1.878110112,-2.526679085,2.231066218,1.834976143,5,4,two_grasp_b
6.328498,-0.127513826,-1.117164127,1.875930132,-2.527798423,2.238239699,1.837106891,5,4,two_grasp_b
6.352740,-0.129325575,-1.117782018,1.873750152,-2.528917760,2.245413180,1.839237638,5,4,two_grasp_b
6.376983,-0.131137324,-1.118399908,1.871570172,-2.530037098,2.252586661,1.841368386,5,4,two_grasp_b
6.401225,-0.132949074,-1.119017799,1.869390192,-2.531156435,2.259760141,1.843499134,5,4,two_grasp_b
6.425467,-0.135430803,-1.119947096,1.866574838,-2.533002787,2.269174014,1.847051287,5,4,two_grasp_b
6.449710,-0.137131829,-1.120707168,1.864898727,-2.534733214,2.275014182,1.850426626,5,4,two_grasp_b
6.473952,-0.138585897,-1.121383017,1.863519766,-2.536311066,2.279876541,1.853511526,5,4,two_grasp_b
6.498195,-0.140039966,-1.122058866,1.862140806,-2.537888917,2.284738900,1.856596426,5,4,two_grasp_b
6.522437,-0.141494034,-1.122734715,1.860761845,-2.539466769,2.289601259,1.859681326,5,4,two_grasp_b
6.546680,-0.142948103,-1.123410564,1.859382884,-2.541044620,2.294463618,1.862766226,5,4,two_grasp_b
6.570922,-0.144402172,-1.124086412,1.858003924,-2.542622472,2.299325978,1.865851125,5,4,two_grasp_b
6.595164,-0.145856240,-1.124762261,1.856624963,-2.544200323,2.304188337,1.868936025,5,4,two_grasp_b
6.619407,-0.147406608,-1.125488692,1.855057126,-2.545819513,2.309447947,1.872303250,5,4,two_grasp_b
6.643649,-0.149558847,-1.126531261,1.852308811,-2.547697068,2.317190379,1.877435005,5,4,two_grasp_b
6.667892,-0.151536521,-1.127522646,1.849224189,-2.549060276,2.324736092,1.882597782,5,4,two_grasp_b
6.692134,-0.152730107,-1.128149587,1.846883154,-2.549572646,2.329659837,1.886097066,5,4,two_grasp_b
6.716377,-0.153923692,-1.128776528,1.844542120,-2.550085017,2.334583583,1.889596350,5,4,two_grasp_b
6.740619,-0.155117278,-1.129403469,1.842201085,-2.550597387,2.339507328,1.893095633,5,4,two_grasp_b
6.764861,-0.156310863,-1.130030411,1.839860051,-2.551109758,2.344431073,1.896594917,6,5,two_open_b
6.789104,-0.157504449,-1.130657352,1.837519016,-2.551622128,2.349354819,1.900094201,6,5,two_open_b
6.813346,-0.158698034,-1.131284293,1.835177981,-2.552134499,2.354278564,1.903593485,6,5,two_open_b
6.837589,-0.159891620,-1.131911235,1.832836947,-2.552646869,2.359202310,1.907092768,6,5,two_open_b
6.861831,-0.160988906,-1.132487594,1.830684789,-2.553117901,2.363728804,1.910309727,6,5,two_open_b
6.886073,-0.161484321,-1.132747815,1.829713108,-2.553330568,2.365772476,1.911762156,6,5,two_open_b
6.910316,-0.161484321,-1.132747815,1.829713108,-2.553330568,2.365772476,1.911762156,6,5,two_open_b
6.934558,-0.162406061,-1.132763924,1.827646140,-2.553626588,2.371988448,1.914168853,6,5,two_open_b
6.958801,-0.164003898,-1.132791848,1.824063052,-2.554139739,2.382763835,1.918340862,6,5,two_open_b
6.983043,-0.165601734,-1.132819773,1.820479963,-2.554652890,2.393539222,1.922512871,6,5,two_open_b
7.007286,-0.167199571,-1.132847697,1.816896875,-2.555166041,2.404314609,1.926684881,6,5,two_open_b
7.031528,-0.168797407,-1.132875622,1.813313786,-2.555679192,2.415089996,1.930856890,6,5,two_open_b
7.055770,-0.170395244,-1.132903546,1.809730698,-2.556192343,2.425865383,1.935028899,6,5,two_open_b
7.080013,-0.171993080,-1.132931471,1.806147609,-2.556705494,2.436640770,1.939200908,6,5,two_open_b
7.104255,-0.173590917,-1.132959395,1.802564521,-2.557218644,2.447416157,1.943372917,6,5,two_open_b
7.128498,-0.175188753,-1.132987320,1.798981432,-2.557731795,2.458191545,1.947544927,6,5,two_open_b
7.152740,-0.177586726,-1.132876649,1.792920971,-2.558066736,2.471206062,1.954259873,6,5,two_open_b
7.176983,-0.179062958,-1.132749869,1.788927477,-2.558105656,2.478004609,1.958568123,6,5,two_open_b
7.201225,-0.179863094,-1.132611274,1.786450104,-2.557927445,2.480243739,1.961111061,6,5,two_open_b
7.225467,-0.180663230,-1.132472678,1.783972731,-2.557749235,2.482482870,1.963653999,6,5,two_open_b
7.249710,-0.181463366,-1.132334083,1.781495359,-2.557571024,2.484722001,1.966196936,6,5,two_open_b
7.273952,-0.182263501,-1.132195487,1.779017986,-2.557392813,2.486961132,1.968739874,6,5,two_open_b
7.298195,-0.183063637,-1.132056891,1.776540613,-2.557214603,2.489200263,1.971282812,6,5,two_open_b
7.322437,-0.183863773,-1.131918296,1.774063240,-2.557036392,2.491439393,1.973825750,6,5,two_open_b
7.346680,-0.184663909,-1.131779700,1.771585867,-2.556858182,2.493678524,1.976368687,6,5,two_open_b
7.370922,-0.186482726,-1.131886812,1.767816843,-2.557046766,2.496291848,1.980708321,6,5,two_open_b
7.395164,-0.187501406,-1.132132519,1.766525191,-2.557413560,2.496666041,1.982505017,6,5,two_open_b
7.419407,-0.188520087,-1.132378227,1.765233540,-2.557780355,2.497040234,1.984301714,6,5,two_open_b
7.443649,-0.189538767,-1.132623934,1.763941888,-2.558147150,2.497414427,1.986098410,6,5,two_open_b
7.467892,-0.190557448,-1.132869641,1.762650237,-2.558513945,2.497788619,1.987895106,6,5,two_open_b
7.492134,-0.191576129,-1.133115348,1.761358586,-2.558880739,2.498162812,1.989691802,6,5,two_open_b
7.516377,-0.192594809,-1.133361055,1.760066934,-2.559247534,2.498537005,1.991488498,6,5,two_open_b
7.540619,-0.193613490,-1.133606763,1.758775283,-2.559614329,2.498911198,1.993285195,6,5,two_open_b
7.564861,-0.194632170,-1.133852470,1.757483631,-2.559981123,2.499285391,1.995081891,6,5,two_open_b
7.589104,-0.195650851,-1.134098177,1.756191980,-2.560347918,2.499659584,1.996878587,6,5,two_open_b
7.613346,-0.195650851,-1.134098177,1.756191980,-2.560347918,2.499659584,1.996878587,6,5,two_open_b
7.637589,-0.195650851,-1.134098177,1.756191980,-2.560347918,2.499659584,1.996878587,6,5,two_open_b
7.661831,-0.195804069,-1.134117505,1.756015764,-2.560343961,2.499771388,1.997219075,6,5,two_open_b
7.686073,-0.196810278,-1.134244437,1.754858529,-2.560317973,2.500505619,1.999455113,6,5,two_open_b
7.710316,-0.197998174,-1.134394288,1.753492337,-2.560287292,2.501372427,2.002094903,6,5,two_open_b
7.734558,-0.199186070,-1.134544139,1.752126144,-2.560256612,2.502239235,2.004734692,6,5,two_open_b
7.758801,-0.200373966,-1.134693990,1.750759952,-2.560225932,2.503106043,2.007374482,6,5,two_open_b
7.783043,-0.201561861,-1.134843841,1.749393759,-2.560195251,2.503972851,2.010014272,6,5,two_open_b
7.807286,-0.202840628,-1.135548935,1.747257024,-2.560004883,2.503795855,2.013291585,6,5,two_open_b
7.831528,-0.204215520,-1.136841388,1.744305179,-2.559645590,2.502514681,2.017243293,6,5,two_open_b
7.855770,-0.205590412,-1.138133841,1.741353333,-2.559286298,2.501233507,2.021195002,6,5,two_open_b
7.880013,-0.206965304,-1.139426294,1.738401488,-2.558927005,2.499952334,2.025146710,6,5,two_open_b
7.904255,-0.208186978,-1.140699418,1.735625859,-2.558571670,2.498559356,2.028757931,6,5,two_open_b
7.928498,-0.208555661,-1.141864939,1.733831249,-2.558238365,2.496543951,2.030473602,6,5,two_open_b
7.952740,-0.208742657,-1.143007541,1.732245596,-2.557909753,2.494395970,2.031785521,6,5,two_open_b
7.976983,-0.208929653,-1.144150143,1.730659944,-2.557581141,2.492247988,2.033097439,6,5,two_open_b
8.001225,-0.209116650,-1.145292744,1.729074291,-2.557252529,2.490100006,2.034409358,6,5,two_open_b
8.025467,-0.209303646,-1.146435346,1.727488639,-2.556923917,2.487952024,2.035721277,6,5,two_open_b
8.049710,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.073952,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.098195,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.122437,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.146680,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.170922,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.195164,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.219407,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.243649,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.267892,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.292134,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.316377,-0.209399772,-1.147022704,1.726673529,-2.556754993,2.486847847,2.036395673,6,5,two_open_b
8.340619,-0.209432179,-1.147479058,1.726110276,-2.556435203,2.484510125,2.037511745,6,5,two_open_b
8.364861,-0.209503696,-1.148486144,1.724867285,-2.555729489,2.479351220,2.039974701,6,5,two_open_b
8.389104,-0.209575212,-1.149493231,1.723624293,-2.555023775,2.474192316,2.042437657,6,5,two_open_b
8.413346,-0.209646729,-1.150500317,1.722381302,-2.554318061,2.469033411,2.044900613,6,5,two_open_b
8.437589,-0.209718246,-1.151507403,1.721138311,-2.553612347,2.463874507,2.047363570,6,5,two_open_b
8.461831,-0.209789762,-1.152514489,1.719895320,-2.552906632,2.458715602,2.049826526,6,5,two_open_b
8.486073,-0.209861279,-1.153521575,1.718652328,-2.552200918,2.453556697,2.052289482,6,5,two_open_b
8.510316,-0.209932795,-1.154528662,1.717409337,-2.551495204,2.448397793,2.054752439,6,5,two_open_b
8.534558,-0.210004312,-1.155535748,1.716166346,-2.550789490,2.443238888,2.057215395,6,5,two_open_b
8.558801,-0.210075829,-1.156542834,1.714923354,-2.550083776,2.438079984,2.059678351,6,5,two_open_b
8.583043,-0.210114938,-1.157093566,1.714243616,-2.549697851,2.435258801,2.061025236,6,5,two_open_b
8.607286,-0.210114938,-1.157093566,1.714243616,-2.549697851,2.435258801,2.061025236,6,5,two_open_b
8.631528,-0.210114938,-1.157093566,1.714243616,-2.549697851,2.435258801,2.061025236,6,5,two_open_b
8.655770,-0.210114938,-1.157093566,1.714243616,-2.549697851,2.435258801,2.061025236,6,5,two_open_b
8.680013,-0.210114938,-1.157093566,1.714243616,-2.549697851,2.435258801,2.061025236,6,5,two_open_b
8.704255,-0.210114938,-1.157093566,1.714243616,-2.549697851,2.435258801,2.061025236,6,5,two_open_b
8.728498,-0.210114938,-1.157093566,1.714243616,-2.549697851,2.435258801,2.061025236,6,5,two_open_b
8.752740,-0.210288090,-1.157518496,1.713476574,-2.548727058,2.434441922,2.062325654,6,5,two_open_b
8.776983,-0.210740581,-1.158628951,1.711472089,-2.546190118,2.432307200,2.065723989,6,5,two_open_b
8.801225,-0.211193072,-1.159739405,1.709467604,-2.543653179,2.430172478,2.069122324,6,5,two_open_b
8.825467,-0.211645564,-1.160849860,1.707463120,-2.541116240,2.428037756,2.072520659,6,5,two_open_b
8.849710,-0.212098055,-1.161960314,1.705458635,-2.538579300,2.425903034,2.075918994,6,5,two_open_b
8.873952,-0.212550546,-1.163070769,1.703454151,-2.536042361,2.423768313,2.079317329,6,5,two_open_b
8.898195,-0.213003038,-1.164181224,1.701449666,-2.533505421,2.421633591,2.082715664,6,5,two_open_b
8.922437,-0.213455529,-1.165291678,1.699445181,-2.530968482,2.419498869,2.086113999,6,5,two_open_b
8.946680,-0.213908020,-1.166402133,1.697440697,-2.528431543,2.417364147,2.089512334,6,5,two_open_b
8.970922,-0.214360511,-1.167512587,1.695436212,-2.525894603,2.415229425,2.092910669,6,5,two_open_b
8.995164,-0.214639851,-1.168198112,1.694198770,-2.524328457,2.413911583,2.095008586,6,5,two_open_b
9.019407,-0.214989279,-1.168953387,1.693419769,-2.523962843,2.411748365,2.095370185,6,5,two_open_b
9.043649,-0.215454959,-1.169959937,1.692381599,-2.523475591,2.408865460,2.095852086,6,5,two_open_b
9.067892,-0.215920639,-1.170966487,1.691343429,-2.522988339,2.405982554,2.096333987,6,5,two_open_b
9.092134,-0.216386320,-1.171973038,1.690305259,-2.522501087,2.403099649,2.096815888,6,5,two_open_b
9.116377,-0.216852000,-1.172979588,1.689267089,-2.522013835,2.400216744,2.097297789,6,5,two_open_b
9.140619,-0.217317680,-1.173986138,1.688228920,-2.521526583,2.397333838,2.097779690,6,5,two_open_b
9.164861,-0.217783360,-1.174992688,1.687190750,-2.521039331,2.394450933,2.098261591,6,5,two_open_b
9.189104,-0.218249040,-1.175999238,1.686152580,-2.520552079,2.391568027,2.098743492,6,5,two_open_b
9.213346,-0.218714721,-1.177005788,1.685114410,-2.520064827,2.388685122,2.099225393,6,5,two_open_b
9.237589,-0.219337692,-1.178228532,1.683648535,-2.519243566,2.385354265,2.100067358,6,5,two_open_b
9.261831,-0.220132574,-1.179412569,1.681544042,-2.517680856,2.382701900,2.101741150,6,5,two_open_b
9.286073,-0.220811204,-1.180345332,1.679698718,-2.516239782,2.380769223,2.103294640,6,5,two_open_b
9.310316,-0.221489834,-1.181278094,1.677853393,-2.514798709,2.378836546,2.104848130,6,5,two_open_b
9.334558,-0.222168463,-1.182210857,1.676008069,-2.513357636,2.376903869,2.106401620,6,5,two_open_b
9.358801,-0.222900575,-1.183157654,1.673992604,-2.511706032,2.375068158,2.108155463,6,5,two_open_b
9.383043,-0.224887758,-1.184433807,1.667984442,-2.505113900,2.375507958,2.114611001,6,5,two_open_b
9.407286,-0.226874941,-1.185709959,1.661976280,-2.498521767,2.375947758,2.121066540,6,5,two_open_b
9.431528,-0.228862124,-1.186986112,1.655968118,-2.491929635,2.376387558,2.127522078,6,5,two_open_b
9.455770,-0.230849307,-1.188262265,1.649959956,-2.485337502,2.376827358,2.133977617,6,5,two_open_b
9.480013,-0.233185219,-1.189666887,1.642908783,-2.477083006,2.377702930,2.142088565,6,5,two_open_b
9.504255,-0.235630890,-1.190784796,1.635440985,-2.467445746,2.380048036,2.151519743,6,5,two_open_b
9.528498,-0.238076561,-1.191902704,1.627973187,-2.457808485,2.382393142,2.160950920,6,5,two_open_b
9.552740,-0.240522232,-1.193020613,1.620505389,-2.448171224,2.384738248,2.170382098,6,5,two_open_b
9.576983,-0.242967902,-1.194138522,1.613037591,-2.438533963,2.387083354,2.179813276,6,5,two_open_b
9.601225,-0.245360091,-1.195242396,1.605739933,-2.429107232,2.389331494,2.189044101,6,5,two_open_b
9.625467,-0.246889722,-1.197013563,1.601095823,-2.421928330,2.385799949,2.196399613,6,5,two_open_b
9.649710,-0.248419353,-1.198784730,1.596451714,-2.414749428,2.382268405,2.203755124,6,5,two_open_b
9.673952,-0.249948984,-1.200555898,1.591807604,-2.407570525,2.378736860,2.211110636,6,5,two_open_b
9.698195,-0.251478615,-1.202327065,1.587163495,-2.400391623,2.375205316,2.218466148,6,5,two_open_b
9.722437,-0.253004076,-1.204608053,1.583307398,-2.393263638,2.370164989,2.225231817,6,5,two_open_b
9.746680,-0.253898441,-1.206459186,1.581285544,-2.388625482,2.365139854,2.229483831,6,5,two_open_b
9.770922,-0.254792805,-1.208310319,1.579263690,-2.383987326,2.360114718,2.233735845,6,5,two_open_b
9.795164,-0.255687170,-1.210161452,1.577241837,-2.379349171,2.355089583,2.237987859,6,5,two_open_b
9.819407,-0.257182209,-1.212658143,1.574834182,-2.373058386,2.348722737,2.243243568,6,5,two_open_b
9.843649,-0.258725806,-1.215207020,1.572395340,-2.366634004,2.342247428,2.248580414,6,5,two_open_b
9.867892,-0.259876889,-1.216759249,1.571295647,-2.362902323,2.339276292,2.251090879,6,5,two_open_b
9.892134,-0.261027972,-1.218311478,1.570195953,-2.359170642,2.336305156,2.253601343,6,5,two_open_b
9.916377,-0.262179056,-1.219863706,1.569096260,-2.355438961,2.333334021,2.256111807,6,5,two_open_b
9.940619,-0.263377574,-1.222737263,1.567308940,-2.349760570,2.324940583,2.258573678,6,5,two_open_b
9.964861,-0.264074241,-1.224756335,1.566204325,-2.346027635,2.318068107,2.259609917,6,5,two_open_b
9.989104,-0.264770909,-1.226775407,1.565099710,-2.342294699,2.311195631,2.260646156,6,5,two_open_b
10.013346,-0.265467576,-1.228794479,1.563995095,-2.338561763,2.304323156,2.261682395,6,5,two_open_b
10.037589,-0.266164243,-1.230813551,1.562890480,-2.334828827,2.297450680,2.262718635,6,5,two_open_b
10.061831,-0.266316138,-1.232809078,1.562228323,-2.332843377,2.290273438,2.262046654,6,5,two_open_b
10.086073,-0.266503655,-1.235689065,1.561682669,-2.331134361,2.280725346,2.260232643,6,5,two_open_b
10.110316,-0.266691172,-1.238569052,1.561137015,-2.329425344,2.271177254,2.258418632,6,5,two_open_b
10.134558,-0.266878689,-1.241449039,1.560591361,-2.327716328,2.261629162,2.256604621,6,5,two_open_b
10.158801,-0.267066206,-1.244329026,1.560045707,-2.326007312,2.252081070,2.254790610,6,5,two_open_b
10.183043,-0.267206288,-1.245887685,1.560187680,-2.326245006,2.247955280,2.253025192,6,5,two_open_b
10.207286,-0.267472980,-1.248008623,1.560220539,-2.325799000,2.242254751,2.251122684,6,5,two_open_b
10.231528,-0.267866553,-1.250693051,1.560144051,-2.324667822,2.234976091,2.249082790,6,5,two_open_b
10.255770,-0.268260127,-1.253377479,1.560067562,-2.323536644,2.227697432,2.247042896,6,5,two_open_b
10.280013,-0.268653700,-1.256061906,1.559991074,-2.322405466,2.220418772,2.245003002,6,5,two_open_b
10.304255,-0.268991371,-1.258124320,1.559857928,-2.321179432,2.214786590,2.243667633,6,5,two_open_b
10.328498,-0.269244862,-1.259250089,1.559639468,-2.319810560,2.211633720,2.243393156,6,5,two_open_b
10.352740,-0.269595417,-1.261296505,1.560278605,-2.318578845,2.207859242,2.242869830,6,5,two_open_b
10.376983,-0.269945971,-1.263342920,1.560917742,-2.317347130,2.204084764,2.242346503,6,5,two_open_b
10.401225,-0.270296526,-1.265389336,1.561556879,-2.316115414,2.200310286,2.241823176,6,5,two_open_b
10.425467,-0.270647080,-1.267435752,1.562196017,-2.314883699,2.196535808,2.241299849,6,5,two_open_b
10.449710,-0.270871025,-1.268919889,1.562944267,-2.314335683,2.194336069,2.240913613,6,5,two_open_b
10.473952,-0.270965060,-1.269925058,1.563819976,-2.314243908,2.193615163,2.240651483,6,5,two_open_b
10.498195,-0.271037154,-1.271542672,1.564826916,-2.312493301,2.192174749,2.240293127,6,5,two_open_b
10.522437,-0.271109248,-1.273160285,1.565833855,-2.310742693,2.190734335,2.239934771,5,4,two_grasp_b
10.546680,-0.271181342,-1.274777899,1.566840795,-2.308992086,2.189293922,2.239576415,5,4,two_grasp_b
10.570922,-0.271253436,-1.276395513,1.567847735,-2.307241479,2.187853508,2.239218059,5,4,two_grasp_b
10.595164,-0.271228466,-1.277092480,1.567997076,-2.305353715,2.187034702,2.239108553,5,4,two_grasp_b
10.619407,-0.271203497,-1.277789446,1.568146418,-2.303465952,2.186215896,2.238999048,5,4,two_grasp_b
10.643649,-0.271178528,-1.278486413,1.568295759,-2.301578188,2.185397091,2.238889542,5,4,two_grasp_b
10.667892,-0.271153559,-1.279183379,1.568445101,-2.299690425,2.184578285,2.238780037,5,4,two_grasp_b
10.692134,-0.271128590,-1.279880346,1.568594442,-2.297802661,2.183759479,2.238670532,5,4,two_grasp_b
10.716377,-0.271106649,-1.280492790,1.568725673,-2.296143829,2.183039971,2.238574306,5,4,two_grasp_b
10.740619,-0.271106649,-1.280492790,1.568725673,-2.296143829,2.183039971,2.238574306,5,4,two_grasp_b
10.764861,-0.271106649,-1.280492790,1.568725673,-2.296143829,2.183039971,2.238574306,5,4,two_grasp_b
10.789104,-0.271106649,-1.280492790,1.568725673,-2.296143829,2.183039971,2.238574306,5,4,two_grasp_b
10.813346,-0.271106649,-1.280492790,1.568725673,-2.296143829,2.183039971,2.238574306,5,4,two_grasp_b
10.837589,-0.271106649,-1.280492790,1.568725673,-2.296143829,2.183039971,2.238574306,5,4,two_grasp_b
10.861831,-0.271106649,-1.280492790,1.568725673,-2.296143829,2.183039971,2.238574306,5,4,two_grasp_b
