t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
1.265197,0.316512,0.118350,0.175868,2.741993,0.150739,1.199302
1.268669,0.316355,0.118297,0.175678,2.741217,0.155795,1.196878
1.271855,0.316218,0.118296,0.175516,2.741012,0.159173,1.198135
1.275454,0.316117,0.118336,0.175404,2.746119,0.150408,1.203431
1.278614,0.315945,0.118378,0.175215,2.740870,0.163108,1.200358
1.282409,0.315749,0.118415,0.174960,2.740883,0.166190,1.198699
1.285275,0.315588,0.118450,0.174721,2.741638,0.168114,1.195893
1.289038,0.315462,0.118486,0.174442,2.738970,0.171236,1.196409
1.292163,0.315370,0.118508,0.174183,2.738399,0.174822,1.196257
1.295006,0.315388,0.118544,0.174044,2.740418,0.171011,1.199545
1.298368,0.315340,0.118546,0.173943,2.739724,0.170923,1.203359
1.301967,0.315266,0.118547,0.173791,2.738210,0.170678,1.206891
1.305766,0.315066,0.118513,0.173555,2.740284,0.169583,1.203940
1.309122,0.314796,0.118477,0.173259,2.740254,0.170778,1.203388
1.312469,0.314446,0.118447,0.172812,2.740903,0.175782,1.198779
1.315566,0.314146,0.118415,0.172394,2.739297,0.186978,1.193408
1.318865,0.313819,0.118396,0.171964,2.738700,0.192927,1.190239
1.321963,0.313646,0.118345,0.171670,2.736224,0.203257,1.187398
1.325266,0.313431,0.118320,0.171377,2.736935,0.204870,1.185747
1.328656,0.313416,0.118405,0.171370,2.737854,0.208192,1.182469
1.332172,0.313354,0.118471,0.171232,2.744013,0.196052,1.188912
1.334854,0.313342,0.118518,0.171153,2.743784,0.197964,1.190411
1.338515,0.313181,0.118535,0.170922,2.744575,0.197032,1.188405
1.341750,0.313042,0.118520,0.170672,2.742404,0.202158,1.186973
1.345545,0.312803,0.118531,0.170229,2.743002,0.199871,1.188646
1.348851,0.312600,0.118578,0.169917,2.737229,0.212971,1.183079
1.352374,0.312374,0.118662,0.169571,2.737236,0.218591,1.180023
1.355727,0.312175,0.118801,0.169326,2.737063,0.222247,1.180697
1.358747,0.312067,0.118978,0.169080,2.736434,0.230001,1.179161
1.361868,0.311946,0.119087,0.168906,2.734873,0.235939,1.180618
1.365211,0.311804,0.119206,0.168728,2.735602,0.239081,1.181057
1.369164,0.311639,0.119299,0.168569,2.734446,0.241604,1.182887
1.372295,0.311526,0.119407,0.168365,2.733523,0.245091,1.184824
1.382813,0.311358,0.119579,0.167968,2.737819,0.245739,1.188871
1.392411,0.311236,0.119798,0.167591,2.739729,0.248615,1.192007
1.403893,0.311062,0.119978,0.167171,2.741769,0.253047,1.194808
1.406054,0.310853,0.120158,0.166678,2.744678,0.259160,1.195235
1.409231,0.310568,0.120328,0.166225,2.748300,0.264775,1.194257
1.416226,0.310336,0.120411,0.166014,2.752394,0.261819,1.192350
1.418601,0.309978,0.120435,0.165834,2.754726,0.264745,1.189213
1.428319,0.309573,0.120480,0.165687,2.755115,0.266778,1.184453
1.429682,0.309149,0.120503,0.165583,2.757682,0.263792,1.185377
1.448392,0.308762,0.120533,0.165455,2.759780,0.261808,1.186269
1.462355,0.308343,0.120500,0.165310,2.756484,0.268199,1.184305
1.465379,0.307992,0.120460,0.165147,2.755864,0.267050,1.186164
1.472634,0.307763,0.120304,0.164904,2.750548,0.274197,1.189320
1.474372,0.307586,0.120125,0.164673,2.743768,0.284437,1.187277
1.484088,0.307378,0.119920,0.164438,2.734362,0.295817,1.187038
1.485766,0.307151,0.119776,0.164247,2.727529,0.303591,1.188925
1.493552,0.306914,0.119780,0.164212,2.727091,0.306726,1.190153
1.497229,0.306679,0.119926,0.164281,2.730982,0.302684,1.194366
1.503000,0.306466,0.120128,0.164339,2.736748,0.297868,1.198589
1.507629,0.306255,0.120160,0.164346,2.738459,0.300693,1.199602
1.510468,0.306083,0.120143,0.164355,2.738522,0.307069,1.201029
1.514185,0.305964,0.119973,0.164224,2.731353,0.318215,1.203139
1.517478,0.305658,0.119761,0.163934,2.728296,0.329076,1.197406
1.520662,0.305379,0.119524,0.163689,2.722766,0.341206,1.192911
1.524120,0.305271,0.119511,0.163746,2.723125,0.342687,1.196534
1.527520,0.305181,0.119586,0.163823,2.722650,0.343985,1.198373
1.530545,0.305058,0.119645,0.163913,2.725710,0.343425,1.199096
1.533906,0.305087,0.119736,0.164144,2.725852,0.342694,1.204913
1.537337,0.305062,0.119816,0.164372,2.725272,0.345147,1.205051
1.541000,0.304923,0.119773,0.164294,2.731292,0.335907,1.203768
1.544271,0.304768,0.119676,0.164215,2.734029,0.332320,1.202192
1.547518,0.304550,0.119599,0.164084,2.734749,0.333084,1.198751
1.550838,0.304373,0.119511,0.163966,2.733986,0.335321,1.194920
1.553950,0.304276,0.119545,0.163973,2.734983,0.331753,1.200258
1.557252,0.304192,0.119647,0.164083,2.729298,0.343238,1.200485
1.560803,0.304115,0.119756,0.164178,2.726804,0.348427,1.199599
1.563994,0.304139,0.119727,0.164303,2.724721,0.348664,1.203757
1.567369,0.304159,0.119657,0.164408,2.717250,0.355185,1.206799
1.570570,0.304146,0.119482,0.164383,2.708838,0.364298,1.204787
1.574246,0.304059,0.119328,0.164286,2.706327,0.365236,1.207248
1.577513,0.303942,0.119116,0.164136,2.699750,0.371839,1.206604
1.580748,0.303814,0.119031,0.164011,2.692069,0.380137,1.202350
1.584050,0.303711,0.119006,0.164005,2.688715,0.382481,1.202621
1.587690,0.303614,0.118991,0.164023,2.686067,0.383643,1.202845
1.590765,0.303581,0.118949,0.164128,2.677805,0.390379,1.200221
1.594219,0.303509,0.119206,0.164342,2.681177,0.386639,1.205628
1.597336,0.303325,0.119534,0.164489,2.685772,0.385069,1.206943
1.600728,0.303118,0.119823,0.164526,2.692250,0.383127,1.205475
1.603879,0.303012,0.120040,0.164624,2.691451,0.383714,1.210320
1.607631,0.302915,0.120263,0.164707,2.692567,0.384488,1.212089
1.610634,0.302895,0.120260,0.164726,2.691945,0.386868,1.211675
1.614069,0.302870,0.120233,0.164744,2.685752,0.389777,1.216909
1.617314,0.302816,0.120214,0.164808,2.681909,0.391340,1.218366
1.620644,0.302639,0.120257,0.164789,2.685056,0.390726,1.215625
1.623907,0.302463,0.120656,0.165060,2.691687,0.384971,1.221042
1.626866,0.302280,0.121033,0.165355,2.693049,0.382080,1.225946
1.630709,0.302180,0.121334,0.165671,2.691815,0.383853,1.228081
1.633963,0.302054,0.121663,0.165934,2.696203,0.379212,1.233857
